trial_number	practice_or_real	date_time	subj_code	seed	number_of_blocks	up_resp	expName	block_num	filename	displayed_string	orientation	true_angle	tilt_direction	standard_position	adjust_stim_position	matched_angle	signed_error	absolute_error	RT	num_mouse_wheel_up	num_mouse_wheel_down
34	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_3_right	ycyc	inverted	3	right	(-8, -4)	(18, -2)	-1.0	-4.0	4.0	1860	1	0
35	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_2_right	ycyc	upright	2	right	(-16, 5)	(-4, -1)	0.0	-2.0	2.0	1460	0	0
36	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_14_right	ycyc	inverted	14	right	(-3, 1)	(23, 1)	9.0	-5.0	5.0	2643	0	9
37	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_8_right	ycyc	upright	8	right	(-7, -3)	(16, 5)	3.0	-5.0	5.0	1942	0	3
38	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_7_left	ycyc	upright	7	left	(3, -4)	(-5, 0)	-7.0	0.0	0.0	1359	7	0
39	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_7_right	7-44	inverted	7	right	(17, 12)	(21, 3)	4.0	-3.0	3.0	1977	3	7
40	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_4_right	7-44	inverted	4	right	(21, -13)	(29, 8)	3.0	-1.0	1.0	1160	0	3
41	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_8_left	7-44	inverted	8	left	(6, 10)	(11, 14)	-12.0	-4.0	4.0	1677	12	0
42	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_2_right	7-44	inverted	2	right	(-19, 4)	(13, 8)	2.0	0.0	0.0	1510	0	2
43	real	2022-10-12 18:37	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_4_left	ycyc	inverted	4	left	(32, -13)	(36, 12)	-4.0	0.0	0.0	1277	4	0
44	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_14_right	7-44	inverted	14	right	(-1, -15)	(35, -5)	9.0	-5.0	5.0	1343	0	9
45	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_11_right	ycyc	upright	11	right	(1, -13)	(10, 4)	7.0	-4.0	4.0	1157	0	7
46	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	7-44_upright_13_right	7-44	upright	13	right	(7, -6)	(37, -10)	4.0	-9.0	9.0	1359	0	4
47	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	7-44_upright_4_right	7-44	upright	4	right	(-10, -10)	(-1, -12)	1.0	-3.0	3.0	2561	0	1
48	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	7-44_upright_6_left	7-44	upright	6	left	(31, 10)	(-34, -8)	-5.0	1.0	1.0	1761	5	0
49	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	7-44_upright_15_right	7-44	upright	15	right	(32, 8)	(-31, -2)	8.0	-7.0	7.0	2509	0	8
50	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	7-44_upright_7_left	7-44	upright	7	left	(-16, 3)	(33, -1)	-10.0	-3.0	3.0	1577	10	0
51	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_15_right	ycyc	upright	15	right	(35, -15)	(10, -9)	11.0	-4.0	4.0	2941	16	27
52	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	7-44_upright_10_right	7-44	upright	10	right	(3, 12)	(33, -9)	5.0	-5.0	5.0	1678	0	5
53	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_5_left	ycyc	upright	5	left	(26, 14)	(32, 9)	-5.0	0.0	0.0	1328	5	0
54	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_1_right	ycyc	inverted	1	right	(1, 12)	(-34, 6)	0.0	-1.0	1.0	2611	0	0
55	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	7-44_upright_15_left	7-44	upright	15	left	(34, -14)	(-36, 3)	-14.0	1.0	1.0	2110	14	0
56	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_6_left	ycyc	upright	6	left	(6, 12)	(10, -5)	-12.0	-6.0	6.0	3421	12	0
57	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_5_left	7-44	inverted	5	left	(36, 5)	(-19, 9)	-3.0	2.0	2.0	1993	3	0
58	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_13_right	ycyc	upright	13	right	(-20, -12)	(37, 10)	9.0	-4.0	4.0	1744	0	9
59	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	7-44_upright_5_right	7-44	upright	5	right	(4, -10)	(-37, 8)	2.0	-3.0	3.0	2825	5	7
60	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_3_right	ycyc	upright	3	right	(28, 1)	(4, -13)	0.0	-3.0	3.0	1760	0	0
61	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_11_left	ycyc	inverted	11	left	(10, -1)	(33, 13)	-14.0	-3.0	3.0	1593	14	0
62	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	7-44_upright_8_left	7-44	upright	8	left	(4, -14)	(-22, 14)	-5.0	3.0	3.0	1677	5	0
63	real	2022-10-12 18:38	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_15_left	ycyc	inverted	15	left	(16, 7)	(20, 4)	-15.0	0.0	0.0	1510	15	0
64	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_16_right	7-44	inverted	16	right	(17, 8)	(16, 4)	9.0	-7.0	7.0	1245	0	9
65	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_6_right	ycyc	upright	6	right	(-18, -4)	(14, 11)	4.0	-2.0	2.0	2060	0	4
66	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_upright_14_left	7-44	upright	14	left	(3, 2)	(25, -1)	-12.0	2.0	2.0	1927	14	2
67	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_2_right	ycyc	inverted	2	right	(9, -9)	(-28, -2)	1.0	-1.0	1.0	2127	1	2
68	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_upright_6_right	7-44	upright	6	right	(-21, -14)	(-17, 5)	2.0	-4.0	4.0	1358	0	2
69	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_8_right	ycyc	inverted	8	right	(-16, 3)	(14, 14)	5.0	-3.0	3.0	1294	0	5
70	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_5_right	7-44	inverted	5	right	(6, 2)	(8, -14)	4.0	-1.0	1.0	1392	0	4
71	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_3_left	ycyc	inverted	3	left	(37, -14)	(-19, -6)	-5.0	-2.0	2.0	2476	5	0
72	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_7_left	7-44	inverted	7	left	(-12, -14)	(34, -10)	-7.0	0.0	0.0	1276	7	0
73	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_16_left	ycyc	upright	16	left	(-28, 5)	(32, -4)	-20.0	-4.0	4.0	1677	20	0
74	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_12_left	ycyc	upright	12	left	(-17, -6)	(-35, -3)	-11.0	1.0	1.0	1259	11	0
75	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_upright_1_left	7-44	upright	1	left	(36, 9)	(14, -13)	0.0	1.0	1.0	1127	0	0
76	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_15_left	7-44	inverted	15	left	(4, 9)	(-16, 0)	-11.0	4.0	4.0	1460	11	0
77	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_12_right	ycyc	inverted	12	right	(-20, -10)	(11, 10)	6.0	-6.0	6.0	1194	0	6
78	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_4_right	ycyc	upright	4	right	(19, 9)	(2, 13)	2.0	-2.0	2.0	1159	0	2
79	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_14_left	ycyc	upright	14	left	(-36, -10)	(-18, 3)	-10.0	4.0	4.0	1861	10	0
80	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_14_left	7-44	inverted	14	left	(13, -11)	(25, 5)	-15.0	-1.0	1.0	1326	15	0
81	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_9_left	7-44	inverted	9	left	(10, -12)	(10, 11)	-9.0	0.0	0.0	1094	9	0
82	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_16_left	7-44	inverted	16	left	(-25, -8)	(-27, -2)	-13.0	3.0	3.0	1227	13	0
83	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_upright_11_right	7-44	upright	11	right	(-1, 8)	(-3, 2)	8.0	-3.0	3.0	1511	0	8
84	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_4_left	ycyc	upright	4	left	(-28, -4)	(26, 4)	-7.0	-3.0	3.0	1409	7	0
85	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_12_right	ycyc	upright	12	right	(20, 4)	(-9, 2)	6.0	-6.0	6.0	993	0	6
86	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_15_right	7-44	inverted	15	right	(-3, -15)	(-20, 6)	10.0	-5.0	5.0	1610	0	10
87	real	2022-10-12 18:39	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_2_left	ycyc	inverted	2	left	(9, 7)	(-11, -12)	-2.0	0.0	0.0	1444	2	0
88	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_13_left	ycyc	inverted	13	left	(25, 5)	(20, -12)	-7.0	6.0	6.0	2077	10	3
89	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_1_right	7-44	inverted	1	right	(33, 13)	(11, 3)	2.0	1.0	1.0	1778	2	4
90	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_15_right	ycyc	inverted	15	right	(-13, -6)	(5, -13)	8.0	-7.0	7.0	1176	0	8
91	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_12_left	7-44	inverted	12	left	(-16, 4)	(31, 1)	-9.0	3.0	3.0	1111	9	0
92	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_9_right	ycyc	upright	9	right	(-37, -13)	(11, 10)	2.0	-7.0	7.0	1326	0	2
93	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_upright_16_left	7-44	upright	16	left	(-36, -15)	(15, -5)	-11.0	5.0	5.0	1058	11	0
94	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_2_left	7-44	inverted	2	left	(-18, 8)	(-34, -4)	0.0	2.0	2.0	810	0	0
95	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_15_left	ycyc	upright	15	left	(1, 5)	(20, 10)	-12.0	3.0	3.0	1778	13	1
96	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_6_left	7-44	inverted	6	left	(-19, -15)	(-14, -11)	-3.0	3.0	3.0	1643	3	0
97	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_10_right	7-44	inverted	10	right	(-3, 11)	(-15, -8)	5.0	-5.0	5.0	1257	0	5
98	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_3_left	7-44	inverted	3	left	(-9, -3)	(38, 2)	-4.0	-1.0	1.0	1162	4	0
99	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_3_right	7-44	inverted	3	right	(34, 4)	(13, 12)	1.0	-2.0	2.0	1045	0	1
100	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_10_left	ycyc	upright	10	left	(30, 9)	(-37, -11)	-11.0	-1.0	1.0	1460	11	0
101	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_7_right	ycyc	inverted	7	right	(-40, -12)	(-37, 11)	3.0	-4.0	4.0	2175	0	3
102	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_8_left	ycyc	inverted	8	left	(-33, 6)	(-18, -12)	-6.0	2.0	2.0	1058	6	0
103	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_9_left	ycyc	upright	9	left	(9, -13)	(-39, 6)	-10.0	-1.0	1.0	2511	10	0
104	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_16_right	ycyc	inverted	16	right	(15, 8)	(-17, 4)	7.0	-9.0	9.0	1725	0	7
105	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_upright_5_left	7-44	upright	5	left	(13, 13)	(-34, 2)	-3.0	2.0	2.0	1060	3	0
106	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_upright_3_right	7-44	upright	3	right	(-19, -14)	(8, 3)	3.0	0.0	0.0	1257	0	3
107	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_10_left	7-44	inverted	10	left	(18, -1)	(2, -10)	-8.0	2.0	2.0	1010	8	0
108	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_9_right	ycyc	inverted	9	right	(-36, -3)	(18, 0)	2.0	-7.0	7.0	1292	0	2
109	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_12_left	ycyc	inverted	12	left	(6, 6)	(-31, -11)	-11.0	1.0	1.0	1344	11	0
110	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	7-44_upright_3_left	7-44	upright	3	left	(-7, -7)	(-18, -13)	-2.0	1.0	1.0	1542	2	0
111	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_13_left	ycyc	upright	13	left	(18, -15)	(-21, -7)	-14.0	-1.0	1.0	1443	14	0
112	real	2022-10-12 18:40	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_11_left	ycyc	upright	11	left	(-30, 14)	(27, -6)	-10.0	1.0	1.0	1683	12	2
113	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	7-44_upright_13_left	7-44	upright	13	left	(-22, 9)	(-27, 2)	-11.0	2.0	2.0	1227	11	0
114	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_11_right	7-44	inverted	11	right	(-25, -6)	(39, 10)	9.0	-2.0	2.0	1428	0	9
115	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	7-44_upright_11_left	7-44	upright	11	left	(2, 10)	(-40, 3)	-11.0	0.0	0.0	1530	12	1
116	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_13_right	ycyc	inverted	13	right	(-7, 5)	(26, -2)	11.0	-2.0	2.0	1460	0	11
117	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	7-44_upright_7_right	7-44	upright	7	right	(25, -11)	(-33, 5)	3.0	-4.0	4.0	1594	2	5
118	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_10_right	ycyc	upright	10	right	(-33, 4)	(-33, 5)	6.0	-4.0	4.0	1176	0	6
119	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_13_left	7-44	inverted	13	left	(-13, 2)	(-39, -9)	-11.0	2.0	2.0	1176	11	0
120	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	7-44_upright_14_right	7-44	upright	14	right	(-22, -6)	(13, -11)	6.0	-8.0	8.0	1360	0	6
121	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	7-44_inverted_12_right	7-44	inverted	12	right	(-37, -4)	(26, 6)	10.0	-2.0	2.0	1493	0	10
122	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	7-44_upright_9_right	7-44	upright	9	right	(-26, 0)	(-2, -1)	6.0	-3.0	3.0	1210	0	6
123	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	7-44_upright_8_right	7-44	upright	8	right	(19, -10)	(-22, -15)	4.0	-4.0	4.0	1042	0	4
124	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_10_right	ycyc	inverted	10	right	(11, 4)	(-21, -1)	7.0	-3.0	3.0	1209	0	7
125	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	ycyc_inverted_16_left	ycyc	inverted	16	left	(-18, -5)	(24, 6)	-12.0	4.0	4.0	1210	12	0
126	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	ycyc_upright_7_right	ycyc	upright	7	right	(20, -11)	(-35, 0)	5.0	-2.0	2.0	1494	3	8
127	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	7-44_upright_4_left	7-44	upright	4	left	(35, -3)	(-19, 0)	-4.0	0.0	0.0	1408	4	0
128	real	2022-10-12 18:41	lmodahl	10	1	left	Exercise 5	1	7-44_upright_2_left	7-44	upright	2	left	(-5, -9)	(23, 1)	-3.0	-1.0	1.0	1659	3	0
1	practice	2022-10-12 13:56	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_15_left	ycyc	upright	15	left	(-16, 4)	(31, 1)	-9.0	6.0	6.0	3897	18	27
2	practice	2022-10-12 13:56	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_5_left	ycyc	inverted	5	left	(-9, -3)	(38, 2)	-6.0	-1.0	1.0	4447	27	33
3	practice	2022-10-12 13:56	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_7_left	ycyc	upright	7	left	(17, 12)	(21, 3)	-8.0	-1.0	1.0	4083	15	23
4	practice	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_10_left	7-44	inverted	10	left	(-25, -8)	(-27, -2)	-11.0	-1.0	1.0	1851	0	11
5	practice	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_10_left	ycyc	upright	10	left	(-8, -4)	(18, -2)	-7.0	3.0	3.0	3705	8	15
1	real	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_4_right	ycyc	upright	4	right	(37, 0)	(-32, -10)	6.0	2.0	2.0	4085	13	7
2	real	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_8_left	ycyc	upright	8	left	(22, 6)	(19, 13)	-8.0	0.0	0.0	3355	16	24
3	real	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_6_left	ycyc	inverted	6	left	(11, -11)	(13, 2)	-6.0	0.0	0.0	4548	5	11
4	real	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_12_right	7-44	upright	12	right	(34, -4)	(28, -3)	11.0	-1.0	1.0	5399	32	21
5	real	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_1_right	7-44	upright	1	right	(22, 7)	(-19, 2)	0.0	-1.0	1.0	2167	0	0
6	real	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_3_left	ycyc	inverted	3	left	(16, -12)	(13, 11)	-7.0	-4.0	4.0	3283	0	7
7	real	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_11_right	ycyc	inverted	11	right	(-36, 12)	(-40, -1)	6.0	-5.0	5.0	2584	12	6
8	real	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_12_right	ycyc	inverted	12	right	(28, -13)	(-34, -4)	11.0	-1.0	1.0	3799	17	6
9	real	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_16_left	7-44	upright	16	left	(-29, -11)	(-27, 4)	-14.0	2.0	2.0	3100	20	34
10	real	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_3_left	7-44	inverted	3	left	(18, 11)	(22, -11)	0.0	3.0	3.0	2051	0	0
11	real	2022-10-12 13:57	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_9_left	ycyc	upright	9	left	(18, 12)	(15, 9)	-11.0	-2.0	2.0	2616	0	11
12	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_2_left	7-44	inverted	2	left	(24, 14)	(17, -5)	-5.0	-3.0	3.0	3168	4	9
13	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_11_right	7-44	inverted	11	right	(-7, 13)	(18, -2)	8.0	-3.0	3.0	4702	12	4
14	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_7_right	ycyc	inverted	7	right	(2, 5)	(26, 14)	8.0	1.0	1.0	4418	16	8
15	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_8_right	7-44	inverted	8	right	(26, -11)	(-10, -5)	10.0	2.0	2.0	2821	10	0
16	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_6_right	7-44	inverted	6	right	(39, -14)	(-15, 5)	6.0	0.0	0.0	4365	13	7
17	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_7_right	ycyc	upright	7	right	(35, 3)	(21, -15)	5.0	-2.0	2.0	3466	5	0
18	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_2_right	ycyc	inverted	2	right	(-26, -6)	(15, 12)	0.0	-2.0	2.0	3699	0	0
19	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_6_right	ycyc	upright	6	right	(-9, 7)	(-3, 13)	2.0	-4.0	4.0	5046	6	4
20	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_16_right	7-44	inverted	16	right	(-29, -14)	(36, 14)	15.0	-1.0	1.0	3797	21	6
21	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_14_left	ycyc	inverted	14	left	(30, 9)	(-27, 11)	-12.0	2.0	2.0	2450	2	14
22	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_10_left	7-44	upright	10	left	(-4, -10)	(21, -11)	-11.0	-1.0	1.0	3616	14	25
23	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_2_right	7-44	upright	2	right	(6, 4)	(11, 14)	0.0	-2.0	2.0	2937	0	0
24	real	2022-10-12 13:58	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_3_left	7-44	upright	3	left	(-16, -4)	(-17, -13)	-5.0	-2.0	2.0	3799	5	10
25	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_13_right	7-44	upright	13	right	(35, -9)	(14, -9)	9.0	-4.0	4.0	2419	9	0
26	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_10_right	ycyc	inverted	10	right	(-28, 6)	(-1, 13)	10.0	0.0	0.0	3466	10	0
27	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_4_right	7-44	inverted	4	right	(19, 12)	(26, 8)	5.0	1.0	1.0	5598	7	2
28	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_13_right	ycyc	inverted	13	right	(14, -1)	(31, -9)	8.0	-5.0	5.0	2189	8	0
29	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_11_right	ycyc	upright	11	right	(-6, 4)	(6, -12)	8.0	-3.0	3.0	3665	8	0
30	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_1_left	7-44	inverted	1	left	(-40, -9)	(14, 4)	0.0	1.0	1.0	3266	0	0
31	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_16_left	ycyc	inverted	16	left	(12, 12)	(8, 12)	-9.0	7.0	7.0	3320	10	19
32	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_12_right	ycyc	upright	12	right	(-15, -13)	(14, 10)	11.0	-1.0	1.0	2972	11	0
33	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_15_right	7-44	inverted	15	right	(-29, 11)	(-33, -4)	12.0	-3.0	3.0	4268	22	10
34	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_10_left	ycyc	upright	10	left	(-8, -4)	(18, -2)	-10.0	0.0	0.0	2834	2	12
35	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_15_right	ycyc	inverted	15	right	(-16, 5)	(-4, -1)	7.0	-8.0	8.0	3116	11	4
36	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_1_right	ycyc	inverted	1	right	(-3, 1)	(23, 1)	0.0	-1.0	1.0	1391	0	0
37	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_1_right	ycyc	upright	1	right	(-7, -3)	(16, 5)	0.0	-1.0	1.0	1101	0	0
38	real	2022-10-12 13:59	tilt_masmith59	10	1	right	Exercise 5	1	7-44_upright_15_right	7-44	upright	15	right	(3, -4)	(-5, 0)	7.0	-8.0	8.0	2982	10	3
39	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_7_left	ycyc	upright	7	left	(17, 12)	(21, 3)	-8.0	-1.0	1.0	6367	4	12
40	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_7_right	7-44	inverted	7	right	(21, -13)	(29, 8)	2.0	-5.0	5.0	6133	2	0
41	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_inverted_9_left	ycyc	inverted	9	left	(6, 10)	(11, 14)	-9.0	0.0	0.0	5332	10	19
42	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_16_left	7-44	inverted	16	left	(-19, 4)	(13, 8)	-11.0	5.0	5.0	3349	15	26
43	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	7-44_inverted_15_left	7-44	inverted	15	left	(32, -13)	(36, 12)	-12.0	3.0	3.0	2583	5	17
44	real	2022-10-12 14:00	tilt_masmith59	10	1	right	Exercise 5	1	ycyc_upright_2_left	ycyc	upright	2	left	(-1, -15)	(35, -5)	-4.0	-2.0	2.0	4332	5	9
